time,PQ,Wat1,Wat2,Wat3
2018-08-06,43.293046237333336,333.26405586,13.101166123333334,11.061600720666666
2018-08-15,59.63734118666667,336.14853558,15.54498088,12.014761301333333
2018-08-16,45.004889308,334.82429618,13.418789816666667,11.0280511302
2018-08-17,60.28425726933333,335.95224664666665,17.763175762,10.221054501333333
2018-08-18,49.13748655,325.37675512,12.369873678,9.731088692133333
2018-08-19,44.65299939933333,337.00381916,8.9343875114,9.7326131684
2018-08-20,48.06605746533333,334.81058998000003,16.210452506666666,10.318539208533332
2018-08-21,53.26940720733334,323.87120818666665,14.002831798,9.0637354712
2018-08-22,46.76365741066667,331.53372898,13.933129756666666,9.8636136362
2018-08-23,49.115537866,335.1228009133333,13.736574541333333,10.189063416666666
2018-08-24,53.048903071333335,333.15498413333336,15.97178583,10.843878692666667
2018-08-25,54.626314965333336,333.20597024,16.603507986,10.85638461
2018-08-27,50.14006977533333,322.78393808,17.088992059333332,11.794008394666667
2018-08-28,55.44988909933333,322.71866886,19.258520838666666,11.623849396
2018-08-29,58.27086958933334,321.08149788,16.623150128,12.520840803333334
2018-08-30,59.03469259533333,323.4047344133333,15.839985010666666,11.462210870666667
2018-08-31,60.913506148,320.24339098,13.386929906933332,12.576909350666666
2018-09-01,56.013225616666666,323.46790776,13.4474648148,10.176761113666666
2018-09-02,50.44727481066667,321.70697042666666,11.807924603733333,10.025509293266667
2018-12-15,100.57832446466666,389.81958784666665,14.8365335502,56.894256326
2018-12-16,99.257102768,375.30683354666667,16.00608890293333,70.275670262
2018-12-17,105.26719449733334,376.4650273066667,14.765629623333334,67.94667692666667
2018-12-18,103.8068983,377.47162888,15.817233361333335,74.58143396
2018-12-19,102.80415197133334,390.3688966733333,16.118199128666667,60.99180302133333
2018-12-20,108.73175878333333,390.6248046333333,19.435299895333333,65.946234186
2018-12-21,112.35607210666667,379.08094815333334,15.614385844,70.96574857866666
2018-12-22,102.28664721866667,388.70289321333337,15.221765754,57.70293723666667
2018-12-23,102.60931965533334,390.03547399333337,15.014101417733334,64.917263008
2018-12-24,104.45832487733334,391.4290212733333,15.329596618,65.35882361933334
2018-12-25,98.46215167866667,378.6766116333333,16.070289200666668,72.30386110333333
2018-12-26,103.383794734,359.7145324466667,16.06759797466667,69.73742068
2018-12-27,105.55420263333333,359.1756372,17.097151262,76.88366822333333
2018-12-28,101.50740840866666,358.8087125466667,14.6719698546,70.07377650666666
2018-12-29,100.85909513333333,358.85618417333336,15.220668134666667,70.24018215
2018-12-30,96.14117774933334,358.89059896,16.55382972,70.91952491133334
2018-12-31,85.62897723066666,357.98342470666665,13.7428251492,58.35191909733334
2019-01-01,76.54596190733334,355.20584980666666,14.814180188266667,51.991167260666664
2019-01-02,83.20341827466666,355.40466855333335,14.139496326,66.96429672266666
2019-01-03,88.26387067266667,357.4206033533333,16.933359292,57.416611906
2019-01-04,108.41585817533333,359.37618956666665,16.405398116,72.73803594666667
